name,dependency
PharmacoGx,SummarizedExperiment
PharmacoGx,MultiAssayExperiment
PharmacoGx,BiocParallel
PharmacoGx,ggplot2
PharmacoGx,magicaxis
PharmacoGx,RColorBrewer
PharmacoGx,parallel
PharmacoGx,caTools
PharmacoGx,methods
PharmacoGx,downloader
PharmacoGx,stats
PharmacoGx,utils
PharmacoGx,graphics
PharmacoGx,grDevices
PharmacoGx,reshape2
PharmacoGx,jsonlite
PharmacoGx,data.table
PharmacoGx,checkmate
PharmacoGx,boot
PharmacoGx,coop
PhyloProfile,R
PhyloProfile,ape
PhyloProfile,bioDist
PhyloProfile,BiocStyle
PhyloProfile,Biostrings
PhyloProfile,colourpicker
PhyloProfile,data.table
PhyloProfile,DT
PhyloProfile,energy
PhyloProfile,ExperimentHub
PhyloProfile,ggplot2
PhyloProfile,gridExtra
PhyloProfile,pbapply
PhyloProfile,RColorBrewer
PhyloProfile,RCurl
PhyloProfile,shiny
PhyloProfile,shinyBS
PhyloProfile,shinyFiles
PhyloProfile,shinyjs
PhyloProfile,OmaDB
PhyloProfile,plyr
PhyloProfile,xml2
PhyloProfile,zoo
PhyloProfile,yaml
Prostar,R
Prostar,DAPAR
Prostar,DAPARdata
Prostar,rhandsontable
Prostar,data.table
Prostar,shiny
Prostar,shinyBS
Prostar,shinyAce
Prostar,highcharter
Prostar,htmlwidgets
Prostar,webshot
Prostar,shinythemes
Prostar,later
Prostar,shinycssloaders
Prostar,future
Prostar,promises
Prostar,shinyjqui
Prostar,tibble
Prostar,ggplot2
Prostar,gplots
Prostar,shinyjs
Prostar,vioplot
QUBIC,R
QUBIC,biclust
QUBIC,Rcpp
QUBIC,methods
QUBIC,Matrix
RAREsim,R
RAREsim,nloptr
RCSL,R
RCSL,RcppAnnoy
RCSL,igraph
RCSL,NbClust
RCSL,Rtsne
RCSL,ggplot2
RCSL,methods
RCSL,pracma
RCSL,umap
RCSL,grDevices
RCSL,graphics
RCSL,stats
RESOLVE,R
RESOLVE,Biostrings
RESOLVE,BSgenome
RESOLVE,BSgenome.Hsapiens.1000genomes.hs37d5
RESOLVE,data.table
RESOLVE,GenomeInfoDb
RESOLVE,GenomicRanges
RESOLVE,glmnet
RESOLVE,ggplot2
RESOLVE,gridExtra
RESOLVE,IRanges
RESOLVE,lsa
RESOLVE,methods
RESOLVE,MutationalPatterns
RESOLVE,nnls
RESOLVE,parallel
RESOLVE,reshape2
RESOLVE,S4Vectors
RImmPort,plyr
RImmPort,dplyr
RImmPort,DBI
RImmPort,data.table
RImmPort,reshape2
RImmPort,methods
RImmPort,sqldf
RImmPort,tools
RImmPort,utils
RImmPort,RSQLite
RNAinteract,R
RNAinteract,RColorBrewer
RNAinteract,ICS
RNAinteract,ICSNP
RNAinteract,cellHTS2
RNAinteract,geneplotter
RNAinteract,gplots
RNAinteract,grid
RNAinteract,hwriter
RNAinteract,lattice
RNAinteract,latticeExtra
RNAinteract,limma
RNAinteract,methods
RNAinteract,splots
RNAinteract,abind
RNAinteract,locfit
RNAinteract,Biobase
ROSeq,R
ROSeq,pbmcapply
ROSeq,edgeR
ROSeq,limma
RTCA,methods
RTCA,stats
RTCA,graphics
RTCA,Biobase
RTCA,RColorBrewer
RTCA,gtools
RTNsurvival,R
RTNsurvival,RTN
RTNsurvival,RTNduals
RTNsurvival,methods
RTNsurvival,survival
RTNsurvival,RColorBrewer
RTNsurvival,grDevices
RTNsurvival,graphics
RTNsurvival,stats
RTNsurvival,utils
RTNsurvival,scales
RTNsurvival,data.table
RTNsurvival,egg
RTNsurvival,ggplot2
RTNsurvival,pheatmap
RTNsurvival,dunn.test
RankProd,R
RankProd,stats
RankProd,methods
RankProd,Rmpfr
RankProd,gmp
RankProd,graphics
Rbowtie2,R
Rbowtie2,magrittr
Rbowtie2,Rsamtools
Rdisop,R
Rdisop,Rcpp
RedeR,R
RedeR,methods
RedeR,igraph
Rgraphviz,R
Rgraphviz,methods
Rgraphviz,utils
Rgraphviz,graph
Rgraphviz,grid
Rgraphviz,stats4
Rgraphviz,graphics
Rgraphviz,grDevices
Ringo,methods
Ringo,Biobase
Ringo,RColorBrewer
Ringo,limma
Ringo,Matrix
Ringo,grid
Ringo,lattice
Ringo,BiocGenerics
Ringo,genefilter
Ringo,vsn
Ringo,stats4
Rsamtools,methods
Rsamtools,GenomeInfoDb
Rsamtools,GenomicRanges
Rsamtools,Biostrings
Rsamtools,R
Rsamtools,utils
Rsamtools,BiocGenerics
Rsamtools,S4Vectors
Rsamtools,IRanges
Rsamtools,XVector
Rsamtools,zlibbioc
Rsamtools,bitops
Rsamtools,BiocParallel
Rsamtools,stats
SCANVIS,R
SCANVIS,IRanges
SCANVIS,plotrix
SCANVIS,RCurl
SCANVIS,rtracklayer
SCOPE,R
SCOPE,GenomicRanges
SCOPE,IRanges
SCOPE,Rsamtools
SCOPE,GenomeInfoDb
SCOPE,BSgenome.Hsapiens.UCSC.hg19
SCOPE,stats
SCOPE,grDevices
SCOPE,graphics
SCOPE,utils
SCOPE,DescTools
SCOPE,RColorBrewer
SCOPE,gplots
SCOPE,foreach
SCOPE,parallel
SCOPE,doParallel
SCOPE,DNAcopy
SCOPE,BSgenome
SCOPE,Biostrings
SCOPE,BiocGenerics
SCOPE,S4Vectors
SIM,R
SIM,quantreg
SIM,graphics
SIM,stats
SIM,globaltest
SIM,quantsmooth
SMAD,R
SMAD,RcppAlgos
SMAD,magrittr
SMAD,dplyr
SMAD,stats
SMAD,tidyr
SMAD,utils
SMAD,Rcpp
SPIA,R
SPIA,graphics
SPIA,KEGGgraph
STAN,methods
STAN,poilog
STAN,parallel
STAN,GenomicRanges
STAN,IRanges
STAN,S4Vectors
STAN,BiocGenerics
STAN,GenomeInfoDb
STAN,Gviz
STAN,Rsolnp
SWATH2stats,R
SWATH2stats,data.table
SWATH2stats,reshape2
SWATH2stats,ggplot2
SWATH2stats,stats
SWATH2stats,grDevices
SWATH2stats,graphics
SWATH2stats,utils
SWATH2stats,biomaRt
SWATH2stats,methods
SeqArray,R
SeqArray,gdsfmt
SeqArray,methods
SeqArray,parallel
SeqArray,IRanges
SeqArray,GenomicRanges
SeqArray,GenomeInfoDb
SeqArray,Biostrings
SeqArray,S4Vectors
SigCheck,R
SigCheck,MLInterfaces
SigCheck,Biobase
SigCheck,e1071
SigCheck,BiocParallel
SigCheck,survival
SigCheck,graphics
SigCheck,stats
SigCheck,utils
SigCheck,methods
SpacePAC,R
SpacePAC,iPAC
SpatialOmicsOverlay,R
SpatialOmicsOverlay,S4Vectors
SpatialOmicsOverlay,Biobase
SpatialOmicsOverlay,base64enc
SpatialOmicsOverlay,EBImage
SpatialOmicsOverlay,ggplot2
SpatialOmicsOverlay,XML
SpatialOmicsOverlay,scattermore
SpatialOmicsOverlay,dplyr
SpatialOmicsOverlay,pbapply
SpatialOmicsOverlay,data.table
SpatialOmicsOverlay,readxl
SpatialOmicsOverlay,magick
SpatialOmicsOverlay,grDevices
SpatialOmicsOverlay,stringr
SpatialOmicsOverlay,plotrix
SpatialOmicsOverlay,GeomxTools
SpatialOmicsOverlay,BiocFileCache
SpatialOmicsOverlay,stats
SpatialOmicsOverlay,utils
SpatialOmicsOverlay,methods
SpatialOmicsOverlay,ggtext
SpatialOmicsOverlay,tools
SpatialOmicsOverlay,RBioFormats
SplicingGraphs,GenomicFeatures
SplicingGraphs,GenomicAlignments
SplicingGraphs,Rgraphviz
SplicingGraphs,methods
SplicingGraphs,utils
SplicingGraphs,graphics
SplicingGraphs,igraph
SplicingGraphs,BiocGenerics
SplicingGraphs,S4Vectors
SplicingGraphs,BiocParallel
SplicingGraphs,IRanges
SplicingGraphs,GenomeInfoDb
SplicingGraphs,GenomicRanges
SplicingGraphs,Rsamtools
SplicingGraphs,graph
SubCellBarCode,R
SubCellBarCode,Rtsne
SubCellBarCode,scatterplot3d
SubCellBarCode,caret
SubCellBarCode,e1071
SubCellBarCode,ggplot2
SubCellBarCode,gridExtra
SubCellBarCode,networkD3
SubCellBarCode,ggrepel
SubCellBarCode,graphics
SubCellBarCode,stats
SubCellBarCode,org.Hs.eg.db
SubCellBarCode,AnnotationDbi
TBSignatureProfiler,R
TBSignatureProfiler,ASSIGN
TBSignatureProfiler,BiocParallel
TBSignatureProfiler,ComplexHeatmap
TBSignatureProfiler,DESeq2
TBSignatureProfiler,DT
TBSignatureProfiler,edgeR
TBSignatureProfiler,gdata
TBSignatureProfiler,ggplot2
TBSignatureProfiler,GSVA
TBSignatureProfiler,magrittr
TBSignatureProfiler,methods
TBSignatureProfiler,RColorBrewer
TBSignatureProfiler,reshape2
TBSignatureProfiler,rlang
TBSignatureProfiler,ROCit
TBSignatureProfiler,S4Vectors
TBSignatureProfiler,singscore
TBSignatureProfiler,stats
TBSignatureProfiler,SummarizedExperiment
TFARM,R
TFARM,arules
TFARM,fields
TFARM,GenomicRanges
TFARM,graphics
TFARM,stringr
TFARM,methods
TFARM,stats
TFARM,gplots
TMixClust,R
TMixClust,gss
TMixClust,mvtnorm
TMixClust,stats
TMixClust,zoo
TMixClust,cluster
TMixClust,utils
TMixClust,BiocParallel
TMixClust,flexclust
TMixClust,grDevices
TMixClust,graphics
TMixClust,Biobase
TMixClust,SPEM
TRESS,R
TRESS,parallel
TRESS,S4Vectors
TRESS,utils
TRESS,rtracklayer
TRESS,Matrix
TRESS,matrixStats
TRESS,stats
TRESS,methods
TRESS,graphics
TRESS,GenomicRanges
TRESS,GenomicFeatures
TRESS,IRanges
TRESS,Rsamtools
TRESS,AnnotationDbi
TileDBArray,DelayedArray
TileDBArray,methods
TileDBArray,Rcpp
TileDBArray,tiledb
TileDBArray,S4Vectors
TrajectoryUtils,SingleCellExperiment
TrajectoryUtils,methods
TrajectoryUtils,stats
TrajectoryUtils,Matrix
TrajectoryUtils,igraph
TrajectoryUtils,S4Vectors
TrajectoryUtils,SummarizedExperiment
UMI4Cats,R
UMI4Cats,SummarizedExperiment
UMI4Cats,magick
UMI4Cats,cowplot
UMI4Cats,scales
UMI4Cats,GenomicRanges
UMI4Cats,ShortRead
UMI4Cats,zoo
UMI4Cats,ggplot2
UMI4Cats,reshape2
UMI4Cats,regioneR
UMI4Cats,IRanges
UMI4Cats,S4Vectors
UMI4Cats,magrittr
UMI4Cats,dplyr
UMI4Cats,BSgenome
UMI4Cats,Biostrings
UMI4Cats,DESeq2
UMI4Cats,R.utils
UMI4Cats,Rsamtools
UMI4Cats,stringr
UMI4Cats,Rbowtie2
UMI4Cats,methods
UMI4Cats,GenomeInfoDb
UMI4Cats,GenomicAlignments
UMI4Cats,RColorBrewer
UMI4Cats,utils
UMI4Cats,grDevices
UMI4Cats,stats
UMI4Cats,org.Hs.eg.db
UMI4Cats,annotate
UMI4Cats,TxDb.Hsapiens.UCSC.hg19.knownGene
UMI4Cats,rlang
UMI4Cats,GenomicFeatures
UMI4Cats,BiocFileCache
UMI4Cats,rappdirs
UMI4Cats,fda
UMI4Cats,BiocGenerics
VERSO,R
VERSO,utils
VERSO,data.tree
VERSO,ape
VERSO,parallel
VERSO,Rfast
VERSO,stats
VegaMC,R
VegaMC,biomaRt
VegaMC,Biobase
VegaMC,methods
XNAString,R
XNAString,utils
XNAString,Biostrings
XNAString,BSgenome
XNAString,data.table
XNAString,GenomicRanges
XNAString,IRanges
XNAString,methods
XNAString,Rcpp
XNAString,stringi
XNAString,S4Vectors
XNAString,future.apply
XNAString,stringr
XNAString,formattable
XNAString,stats
a4Classif,a4Core
a4Classif,a4Preproc
a4Classif,methods
a4Classif,Biobase
a4Classif,ROCR
a4Classif,pamr
a4Classif,glmnet
a4Classif,varSelRF
a4Classif,utils
a4Classif,graphics
a4Classif,stats
a4Preproc,BiocGenerics
a4Preproc,Biobase
affy,R
affy,BiocGenerics
affy,Biobase
affy,affyio
affy,BiocManager
affy,graphics
affy,grDevices
affy,methods
affy,preprocessCore
affy,stats
affy,utils
affy,zlibbioc
aggregateBioVar,R
aggregateBioVar,stats
aggregateBioVar,methods
aggregateBioVar,S4Vectors
aggregateBioVar,SummarizedExperiment
aggregateBioVar,SingleCellExperiment
aggregateBioVar,Matrix
aggregateBioVar,tibble
aggregateBioVar,rlang
alabaster.ranges,GenomicRanges
alabaster.ranges,alabaster.base
alabaster.ranges,methods
alabaster.ranges,utils
alabaster.ranges,S4Vectors
alabaster.ranges,BiocGenerics
alabaster.ranges,IRanges
alabaster.ranges,GenomeInfoDb
alpine,R
alpine,Biostrings
alpine,IRanges
alpine,GenomicRanges
alpine,GenomicAlignments
alpine,Rsamtools
alpine,SummarizedExperiment
alpine,GenomicFeatures
alpine,speedglm
alpine,splines
alpine,graph
alpine,RBGL
alpine,stringr
alpine,stats
alpine,methods
alpine,graphics
alpine,GenomeInfoDb
alpine,S4Vectors
annotatr,R
annotatr,AnnotationDbi
annotatr,AnnotationHub
annotatr,dplyr
annotatr,GenomicFeatures
annotatr,GenomicRanges
annotatr,GenomeInfoDb
annotatr,ggplot2
annotatr,IRanges
annotatr,methods
annotatr,readr
annotatr,regioneR
annotatr,reshape2
annotatr,rtracklayer
annotatr,S4Vectors
annotatr,stats
annotatr,utils
arrayMvout,R
arrayMvout,tools
arrayMvout,methods
arrayMvout,utils
arrayMvout,parody
arrayMvout,Biobase
arrayMvout,affy
arrayMvout,mdqc
arrayMvout,affyContam
arrayMvout,lumi
awst,stats
awst,methods
awst,SummarizedExperiment
basecallQC,R
basecallQC,stats
basecallQC,utils
basecallQC,methods
basecallQC,rmarkdown
basecallQC,knitr
basecallQC,prettydoc
basecallQC,yaml
basecallQC,ggplot2
basecallQC,stringr
basecallQC,XML
basecallQC,raster
basecallQC,dplyr
basecallQC,data.table
basecallQC,tidyr
basecallQC,magrittr
basecallQC,DT
basecallQC,lazyeval
basecallQC,ShortRead
batchelor,SingleCellExperiment
batchelor,SummarizedExperiment
batchelor,S4Vectors
batchelor,BiocGenerics
batchelor,Rcpp
batchelor,stats
batchelor,methods
batchelor,utils
batchelor,igraph
batchelor,BiocNeighbors
batchelor,BiocSingular
batchelor,Matrix
batchelor,DelayedArray
batchelor,DelayedMatrixStats
batchelor,BiocParallel
batchelor,scuttle
batchelor,ResidualMatrix
batchelor,ScaledMatrix
batchelor,beachmat
benchdamic,R
benchdamic,stats
benchdamic,stats4
benchdamic,utils
benchdamic,methods
benchdamic,phyloseq
benchdamic,TreeSummarizedExperiment
benchdamic,BiocParallel
benchdamic,zinbwave
benchdamic,edgeR
benchdamic,DESeq2
benchdamic,limma
benchdamic,ALDEx2
benchdamic,SummarizedExperiment
benchdamic,MAST
benchdamic,Seurat
benchdamic,ANCOMBC
benchdamic,lme4
benchdamic,NOISeq
benchdamic,dearseq
benchdamic,metagenomeSeq
benchdamic,corncob
benchdamic,MGLM
benchdamic,ggplot2
benchdamic,RColorBrewer
benchdamic,plyr
benchdamic,reshape2
benchdamic,ggdendro
benchdamic,ggridges
benchdamic,graphics
benchdamic,cowplot
benchdamic,tidytext
biobtreeR,httr
biobtreeR,httpuv
biobtreeR,stringi
biobtreeR,jsonlite
biobtreeR,methods
biobtreeR,utils
biomaRt,methods
biomaRt,utils
biomaRt,XML
biomaRt,AnnotationDbi
biomaRt,progress
biomaRt,stringr
biomaRt,httr
biomaRt,digest
biomaRt,BiocFileCache
biomaRt,rappdirs
biomaRt,xml2
biscuiteer,R
biscuiteer,biscuiteerData
biscuiteer,bsseq
biscuiteer,readr
biscuiteer,qualV
biscuiteer,Matrix
biscuiteer,impute
biscuiteer,HDF5Array
biscuiteer,S4Vectors
biscuiteer,Rsamtools
biscuiteer,data.table
biscuiteer,Biobase
biscuiteer,GenomicRanges
biscuiteer,IRanges
biscuiteer,BiocGenerics
biscuiteer,VariantAnnotation
biscuiteer,DelayedMatrixStats
biscuiteer,SummarizedExperiment
biscuiteer,GenomeInfoDb
biscuiteer,Mus.musculus
biscuiteer,Homo.sapiens
biscuiteer,matrixStats
biscuiteer,rtracklayer
biscuiteer,QDNAseq
biscuiteer,dmrseq
biscuiteer,methods
biscuiteer,utils
biscuiteer,R.utils
biscuiteer,gtools
biscuiteer,BiocParallel
branchpointer,caret
branchpointer,R
branchpointer,plyr
branchpointer,kernlab
branchpointer,gbm
branchpointer,stringr
branchpointer,cowplot
branchpointer,ggplot2
branchpointer,biomaRt
branchpointer,Biostrings
branchpointer,parallel
branchpointer,utils
branchpointer,stats
branchpointer,BSgenome.Hsapiens.UCSC.hg38
branchpointer,rtracklayer
branchpointer,GenomicRanges
branchpointer,GenomeInfoDb
branchpointer,IRanges
branchpointer,S4Vectors
branchpointer,data.table
calm,mgcv
calm,stats
calm,graphics
ceRNAnetsim,R
ceRNAnetsim,dplyr
ceRNAnetsim,tidygraph
ceRNAnetsim,furrr
ceRNAnetsim,rlang
ceRNAnetsim,tibble
ceRNAnetsim,ggplot2
ceRNAnetsim,ggraph
ceRNAnetsim,igraph
ceRNAnetsim,purrr
ceRNAnetsim,tidyr
ceRNAnetsim,future
ceRNAnetsim,stats
cellmigRation,R
cellmigRation,methods
cellmigRation,foreach
cellmigRation,tiff
cellmigRation,graphics
cellmigRation,stats
cellmigRation,utils
cellmigRation,reshape2
cellmigRation,parallel
cellmigRation,doParallel
cellmigRation,grDevices
cellmigRation,matrixStats
cellmigRation,FME
cellmigRation,SpatialTools
cellmigRation,sp
cellmigRation,vioplot
cellmigRation,FactoMineR
cellmigRation,Hmisc
chopsticks,graphics
chopsticks,stats
chopsticks,utils
chopsticks,methods
chopsticks,survival
chromswitch,R
chromswitch,GenomicRanges
chromswitch,cluster
chromswitch,Biobase
chromswitch,BiocParallel
chromswitch,dplyr
chromswitch,gplots
chromswitch,graphics
chromswitch,grDevices
chromswitch,IRanges
chromswitch,lazyeval
chromswitch,matrixStats
chromswitch,magrittr
chromswitch,methods
chromswitch,NMF
chromswitch,rtracklayer
chromswitch,S4Vectors
chromswitch,stats
chromswitch,tidyr
clipper,R
clipper,Matrix
clipper,graph
clipper,methods
clipper,Biobase
clipper,Rcpp
clipper,igraph
clipper,gRbase
clipper,qpgraph
clipper,KEGGgraph
clipper,corpcor
clipper,RBGL
clusterStab,Biobase
clusterStab,R
clusterStab,methods
coMethDMR,R
coMethDMR,AnnotationHub
coMethDMR,BiocParallel
coMethDMR,bumphunter
coMethDMR,ExperimentHub
coMethDMR,GenomicRanges
coMethDMR,IRanges
coMethDMR,lmerTest
coMethDMR,methods
coMethDMR,stats
coMethDMR,utils
concordexR,R
concordexR,BiocParallel
concordexR,cli
concordexR,DelayedArray
concordexR,ggplot2
concordexR,Matrix
concordexR,methods
concordexR,pheatmap
concordexR,rlang
concordexR,scales
consensusOV,R
consensusOV,Biobase
consensusOV,GSVA
consensusOV,gdata
consensusOV,genefu
consensusOV,limma
consensusOV,matrixStats
consensusOV,randomForest
consensusOV,stats
consensusOV,utils
consensusOV,methods
coseq,R
coseq,SummarizedExperiment
coseq,S4Vectors
coseq,edgeR
coseq,DESeq2
coseq,capushe
coseq,Rmixmod
coseq,e1071
coseq,BiocParallel
coseq,ggplot2
coseq,scales
coseq,HTSFilter
coseq,corrplot
coseq,HTSCluster
coseq,grDevices
coseq,graphics
coseq,stats
coseq,methods
coseq,compositions
coseq,mvtnorm
crisprBase,utils
crisprBase,methods
crisprBase,R
crisprBase,BiocGenerics
crisprBase,Biostrings
crisprBase,GenomicRanges
crisprBase,graphics
crisprBase,IRanges
crisprBase,S4Vectors
crisprBase,stringr
ctc,amap
cytoMEM,R
cytoMEM,gplots
cytoMEM,tools
cytoMEM,flowCore
cytoMEM,grDevices
cytoMEM,stats
cytoMEM,utils
cytoMEM,matrixStats
cytoMEM,methods
daMA,MASS
daMA,stats
ddPCRclust,R
ddPCRclust,plotrix
ddPCRclust,clue
ddPCRclust,parallel
ddPCRclust,ggplot2
ddPCRclust,openxlsx
ddPCRclust,R.utils
ddPCRclust,flowCore
ddPCRclust,flowDensity
ddPCRclust,SamSPECTRAL
ddPCRclust,flowPeaks
deco,R
deco,AnnotationDbi
deco,BiocParallel
deco,SummarizedExperiment
deco,limma
deco,stats
deco,methods
deco,ggplot2
deco,foreign
deco,graphics
deco,BiocStyle
deco,Biobase
deco,cluster
deco,gplots
deco,RColorBrewer
deco,locfit
deco,made4
deco,ade4
deco,sfsmisc
deco,scatterplot3d
deco,gdata
deco,grDevices
deco,utils
deco,reshape2
deco,gridExtra
densvis,Rcpp
densvis,basilisk
densvis,assertthat
densvis,reticulate
densvis,irlba
diggit,R
diggit,Biobase
diggit,methods
diggit,ks
diggit,viper
diggit,parallel
distinct,R
distinct,Rcpp
distinct,Rfast
distinct,stats
distinct,SummarizedExperiment
distinct,SingleCellExperiment
distinct,methods
distinct,Matrix
distinct,foreach
distinct,parallel
distinct,doParallel
distinct,doRNG
distinct,ggplot2
distinct,limma
distinct,scater
dupRadar,R
dupRadar,Rsubread
dupRadar,KernSmooth
eegc,R
eegc,R.utils
eegc,gplots
eegc,sna
eegc,wordcloud
eegc,igraph
eegc,pheatmap
eegc,edgeR
eegc,DESeq2
eegc,clusterProfiler
eegc,S4Vectors
eegc,ggplot2
eegc,org.Hs.eg.db
eegc,org.Mm.eg.db
eegc,limma
eegc,DOSE
eegc,AnnotationDbi
ensembldb,R
ensembldb,BiocGenerics
ensembldb,GenomicRanges
ensembldb,GenomicFeatures
ensembldb,AnnotationFilter
ensembldb,methods
ensembldb,RSQLite
ensembldb,DBI
ensembldb,Biobase
ensembldb,GenomeInfoDb
ensembldb,AnnotationDbi
ensembldb,rtracklayer
ensembldb,S4Vectors
ensembldb,Rsamtools
ensembldb,IRanges
ensembldb,ProtGenerics
ensembldb,Biostrings
ensembldb,curl
epimutacions,R
epimutacions,epimutacionsData
epimutacions,minfi
epimutacions,bumphunter
epimutacions,isotree
epimutacions,robustbase
epimutacions,ggplot2
epimutacions,GenomicRanges
epimutacions,GenomicFeatures
epimutacions,IRanges
epimutacions,SummarizedExperiment
epimutacions,stats
epimutacions,matrixStats
epimutacions,BiocGenerics
epimutacions,S4Vectors
epimutacions,utils
epimutacions,biomaRt
epimutacions,BiocParallel
epimutacions,GenomeInfoDb
epimutacions,Homo.sapiens
epimutacions,purrr
epimutacions,tibble
epimutacions,Gviz
epimutacions,TxDb.Hsapiens.UCSC.hg19.knownGene
epimutacions,TxDb.Hsapiens.UCSC.hg18.knownGene
epimutacions,TxDb.Hsapiens.UCSC.hg38.knownGene
epimutacions,rtracklayer
epimutacions,AnnotationDbi
epimutacions,AnnotationHub
epimutacions,ExperimentHub
epimutacions,reshape2
epimutacions,grid
epimutacions,ensembldb
epimutacions,gridExtra
epimutacions,IlluminaHumanMethylation450kmanifest
epimutacions,IlluminaHumanMethylationEPICmanifest
epimutacions,IlluminaHumanMethylation450kanno.ilmn12.hg19
epimutacions,IlluminaHumanMethylationEPICanno.ilm10b2.hg19
epimutacions,ggrepel
erccdashboard,R
erccdashboard,ggplot2
erccdashboard,gridExtra
erccdashboard,edgeR
erccdashboard,gplots
erccdashboard,grid
erccdashboard,gtools
erccdashboard,limma
erccdashboard,locfit
erccdashboard,MASS
erccdashboard,plyr
erccdashboard,qvalue
erccdashboard,reshape2
erccdashboard,ROCR
erccdashboard,scales
erccdashboard,stringr
extraChIPs,BiocParallel
extraChIPs,R
extraChIPs,GenomicRanges
extraChIPs,ggplot2
extraChIPs,SummarizedExperiment
extraChIPs,tibble
extraChIPs,BiocIO
extraChIPs,broom
extraChIPs,ComplexUpset
extraChIPs,csaw
extraChIPs,dplyr
extraChIPs,edgeR
extraChIPs,EnrichedHeatmap
extraChIPs,forcats
extraChIPs,GenomeInfoDb
extraChIPs,GenomicInteractions
extraChIPs,ggforce
extraChIPs,ggrepel
extraChIPs,ggside
extraChIPs,glue
extraChIPs,grDevices
extraChIPs,grid
extraChIPs,Gviz
extraChIPs,InteractionSet
extraChIPs,IRanges
extraChIPs,limma
extraChIPs,methods
extraChIPs,patchwork
extraChIPs,RColorBrewer
extraChIPs,rlang
extraChIPs,Rsamtools
extraChIPs,rtracklayer
extraChIPs,S4Vectors
extraChIPs,scales
extraChIPs,stats
extraChIPs,stringr
extraChIPs,tidyr
extraChIPs,tidyselect
extraChIPs,utils
extraChIPs,vctrs
extraChIPs,VennDiagram
famat,R
famat,KEGGREST
famat,mgcv
famat,stats
famat,BiasedUrn
famat,dplyr
famat,gprofiler2
famat,rWikiPathways
famat,reactome.db
famat,stringr
famat,GO.db
famat,ontologyIndex
famat,tidyr
famat,shiny
famat,shinydashboard
famat,shinyBS
famat,plotly
famat,magrittr
famat,DT
famat,clusterProfiler
famat,org.Hs.eg.db
flagme,gcspikelite
flagme,xcms
flagme,CAMERA
flagme,gplots
flagme,graphics
flagme,MASS
flagme,methods
flagme,SparseM
flagme,stats
flagme,utils
flowClust,R
flowClust,BiocGenerics
flowClust,methods
flowClust,Biobase
flowClust,graph
flowClust,flowCore
flowClust,parallel
flowMatch,R
flowMatch,Rcpp
flowMatch,methods
flowMatch,flowCore
flowMatch,Biobase
flowStats,R
flowStats,BiocGenerics
flowStats,MASS
flowStats,flowCore
flowStats,flowWorkspace
flowStats,ncdfFlow
flowStats,flowViz
flowStats,fda
flowStats,Biobase
flowStats,methods
flowStats,grDevices
flowStats,graphics
flowStats,stats
flowStats,cluster
flowStats,utils
flowStats,KernSmooth
flowStats,lattice
flowStats,ks
flowStats,RColorBrewer
flowStats,rrcov
flowStats,corpcor
flowStats,mnormt
frma,R
frma,Biobase
frma,MASS
frma,DBI
frma,affy
frma,methods
frma,oligo
frma,oligoClasses
frma,preprocessCore
frma,utils
frma,BiocGenerics
gaggle,R
gaggle,rJava
gaggle,graph
gaggle,RUnit
geNetClassifier,R
geNetClassifier,Biobase
geNetClassifier,EBarrays
geNetClassifier,minet
geNetClassifier,methods
geNetClassifier,e1071
geNetClassifier,graphics
geNetClassifier,grDevices
genefilter,MatrixGenerics
genefilter,AnnotationDbi
genefilter,annotate
genefilter,Biobase
genefilter,graphics
genefilter,methods
genefilter,stats
genefilter,survival
genefilter,grDevices
genomation,R
genomation,grid
genomation,Biostrings
genomation,BSgenome
genomation,data.table
genomation,GenomeInfoDb
genomation,GenomicRanges
genomation,GenomicAlignments
genomation,S4Vectors
genomation,ggplot2
genomation,gridBase
genomation,impute
genomation,IRanges
genomation,matrixStats
genomation,methods
genomation,parallel
genomation,plotrix
genomation,plyr
genomation,readr
genomation,reshape2
genomation,Rsamtools
genomation,seqPattern
genomation,rtracklayer
genomation,Rcpp
geva,R
geva,grDevices
geva,graphics
geva,methods
geva,stats
geva,utils
geva,dbscan
geva,fastcluster
geva,matrixStats
ggtreeExtra,ggplot2
ggtreeExtra,utils
ggtreeExtra,rlang
ggtreeExtra,ggnewscale
ggtreeExtra,stats
ggtreeExtra,ggtree
ggtreeExtra,tidytree
ggtreeExtra,cli
ggtreeExtra,magrittr
globaltest,methods
globaltest,survival
globaltest,Biobase
globaltest,AnnotationDbi
globaltest,annotate
globaltest,graphics
gpls,stats
gscreend,R
gscreend,SummarizedExperiment
gscreend,nloptr
gscreend,fGarch
gscreend,methods
gscreend,BiocParallel
gscreend,graphics
heatmaps,R
heatmaps,methods
heatmaps,grDevices
heatmaps,graphics
heatmaps,stats
heatmaps,Biostrings
heatmaps,GenomicRanges
heatmaps,IRanges
heatmaps,KernSmooth
heatmaps,plotrix
heatmaps,Matrix
heatmaps,EBImage
heatmaps,RColorBrewer
heatmaps,BiocGenerics
heatmaps,GenomeInfoDb
hopach,R
hopach,cluster
hopach,Biobase
hopach,methods
hopach,graphics
hopach,grDevices
hopach,stats
hopach,utils
hopach,BiocGenerics
iBMQ,R
iBMQ,Biobase
iBMQ,ggplot2
iPath,R
iPath,mclust
iPath,BiocParallel
iPath,survival
iPath,Rcpp
iPath,matrixStats
iPath,ggpubr
iPath,ggplot2
