name,version,url,dependency,dependency_version,dependency_url
CEMiTool,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/CEMiTool.html,stringr,,
CEMiTool,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/CEMiTool.html,knitr,,
CEMiTool,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/CEMiTool.html,rmarkdown,,
CEMiTool,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/CEMiTool.html,igraph,,
CEMiTool,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/CEMiTool.html,DT,,
CEMiTool,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/CEMiTool.html,htmltools,,
CEMiTool,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/CEMiTool.html,pracma,,
CEMiTool,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/CEMiTool.html,intergraph,,
CEMiTool,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/CEMiTool.html,grDevices,,
CEMiTool,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/CEMiTool.html,utils,,
CEMiTool,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/CEMiTool.html,network,,
CEMiTool,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/CEMiTool.html,matrixStats,,
CEMiTool,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/CEMiTool.html,ggdendro,,
CEMiTool,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/CEMiTool.html,gridExtra,,
CEMiTool,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/CEMiTool.html,gtable,,
CEMiTool,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/CEMiTool.html,fastcluster,,
CGHregions,1.58.0,https://www.bioconductor.org/packages/release/bioc/html/CGHregions.html,R,,
CGHregions,1.58.0,https://www.bioconductor.org/packages/release/bioc/html/CGHregions.html,methods,,
CGHregions,1.58.0,https://www.bioconductor.org/packages/release/bioc/html/CGHregions.html,Biobase,2.60.0,https://www.bioconductor.org/packages/release/bioc/html/Biobase.html
CGHregions,1.58.0,https://www.bioconductor.org/packages/release/bioc/html/CGHregions.html,CGHbase,1.60.0,https://www.bioconductor.org/packages/release/bioc/html/CGHbase.html
CNTools,1.56.0,https://www.bioconductor.org/packages/release/bioc/html/CNTools.html,R,,
CNTools,1.56.0,https://www.bioconductor.org/packages/release/bioc/html/CNTools.html,methods,,
CNTools,1.56.0,https://www.bioconductor.org/packages/release/bioc/html/CNTools.html,tools,,
CNTools,1.56.0,https://www.bioconductor.org/packages/release/bioc/html/CNTools.html,stats,,
CNTools,1.56.0,https://www.bioconductor.org/packages/release/bioc/html/CNTools.html,genefilter,1.82.0,https://www.bioconductor.org/packages/release/bioc/html/genefilter.html
COHCAP,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/COHCAP.html,WriteXLS,,
COHCAP,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/COHCAP.html,COHCAPanno,,
COHCAP,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/COHCAP.html,RColorBrewer,,
COHCAP,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/COHCAP.html,gplots,,
COHCAP,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/COHCAP.html,Rcpp,,
COHCAP,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/COHCAP.html,RcppArmadillo,,
COHCAP,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/COHCAP.html,BH,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,R,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,grDevices,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,utils,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,stats,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,graphics,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,methods,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,changepoint,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,cluster,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,contrast,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,data.table,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,ecp,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,EBImage,4.42.0,https://www.bioconductor.org/packages/release/bioc/html/EBImage.html
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,flexmix,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,flowCore,2.12.0,https://www.bioconductor.org/packages/release/bioc/html/flowCore.html
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,flowClust,3.38.0,https://www.bioconductor.org/packages/release/bioc/html/flowClust.html
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,flowMeans,1.60.0,https://www.bioconductor.org/packages/release/bioc/html/flowMeans.html
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,flowMerge,2.48.0,https://www.bioconductor.org/packages/release/bioc/html/flowMerge.html
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,flowPeaks,1.46.0,https://www.bioconductor.org/packages/release/bioc/html/flowPeaks.html
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,foreach,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,ggplot2,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,grid,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,limma,3.56.0,https://www.bioconductor.org/packages/release/bioc/html/limma.html
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,MASS,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,moments,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,outliers,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,parallel,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,plotrix,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,raster,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,readbitmap,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,reshape2,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,SamSPECTRAL,1.54.0,https://www.bioconductor.org/packages/release/bioc/html/SamSPECTRAL.html
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,waveslim,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,wavethresh,,
CONFESS,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/CONFESS.html,zoo,,
CTDquerier,2.7.0,https://www.bioconductor.org/packages/release/bioc/html/CTDquerier.html,R,,
CTDquerier,2.7.0,https://www.bioconductor.org/packages/release/bioc/html/CTDquerier.html,RCurl,,
CTDquerier,2.7.0,https://www.bioconductor.org/packages/release/bioc/html/CTDquerier.html,stringr,,
CTDquerier,2.7.0,https://www.bioconductor.org/packages/release/bioc/html/CTDquerier.html,S4Vectors,0.38.0,https://www.bioconductor.org/packages/release/bioc/html/S4Vectors.html
CTDquerier,2.7.0,https://www.bioconductor.org/packages/release/bioc/html/CTDquerier.html,stringdist,,
CTDquerier,2.7.0,https://www.bioconductor.org/packages/release/bioc/html/CTDquerier.html,ggplot2,,
CTDquerier,2.7.0,https://www.bioconductor.org/packages/release/bioc/html/CTDquerier.html,igraph,,
CTDquerier,2.7.0,https://www.bioconductor.org/packages/release/bioc/html/CTDquerier.html,utils,,
CTDquerier,2.7.0,https://www.bioconductor.org/packages/release/bioc/html/CTDquerier.html,grid,,
CTDquerier,2.7.0,https://www.bioconductor.org/packages/release/bioc/html/CTDquerier.html,gridExtra,,
CTDquerier,2.7.0,https://www.bioconductor.org/packages/release/bioc/html/CTDquerier.html,methods,,
CTDquerier,2.7.0,https://www.bioconductor.org/packages/release/bioc/html/CTDquerier.html,stats,,
CTDquerier,2.7.0,https://www.bioconductor.org/packages/release/bioc/html/CTDquerier.html,BiocFileCache,2.8.0,https://www.bioconductor.org/packages/release/bioc/html/BiocFileCache.html
Category,2.66.0,https://www.bioconductor.org/packages/release/bioc/html/Category.html,methods,,
Category,2.66.0,https://www.bioconductor.org/packages/release/bioc/html/Category.html,stats4,,
Category,2.66.0,https://www.bioconductor.org/packages/release/bioc/html/Category.html,BiocGenerics,0.46.0,https://www.bioconductor.org/packages/release/bioc/html/BiocGenerics.html
Category,2.66.0,https://www.bioconductor.org/packages/release/bioc/html/Category.html,AnnotationDbi,1.62.0,https://www.bioconductor.org/packages/release/bioc/html/AnnotationDbi.html
Category,2.66.0,https://www.bioconductor.org/packages/release/bioc/html/Category.html,Biobase,2.60.0,https://www.bioconductor.org/packages/release/bioc/html/Biobase.html
Category,2.66.0,https://www.bioconductor.org/packages/release/bioc/html/Category.html,Matrix,,
Category,2.66.0,https://www.bioconductor.org/packages/release/bioc/html/Category.html,utils,,
Category,2.66.0,https://www.bioconductor.org/packages/release/bioc/html/Category.html,stats,,
Category,2.66.0,https://www.bioconductor.org/packages/release/bioc/html/Category.html,graph,1.78.0,https://www.bioconductor.org/packages/release/bioc/html/graph.html
Category,2.66.0,https://www.bioconductor.org/packages/release/bioc/html/Category.html,RBGL,1.76.0,https://www.bioconductor.org/packages/release/bioc/html/RBGL.html
Category,2.66.0,https://www.bioconductor.org/packages/release/bioc/html/Category.html,GSEABase,1.62.0,https://www.bioconductor.org/packages/release/bioc/html/GSEABase.html
Category,2.66.0,https://www.bioconductor.org/packages/release/bioc/html/Category.html,genefilter,1.82.0,https://www.bioconductor.org/packages/release/bioc/html/genefilter.html
Category,2.66.0,https://www.bioconductor.org/packages/release/bioc/html/Category.html,annotate,1.78.0,https://www.bioconductor.org/packages/release/bioc/html/annotate.html
Category,2.66.0,https://www.bioconductor.org/packages/release/bioc/html/Category.html,DBI,,
Cepo,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/Cepo.html,GSEABase,1.62.0,https://www.bioconductor.org/packages/release/bioc/html/GSEABase.html
Cepo,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/Cepo.html,R,,
Cepo,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/Cepo.html,DelayedMatrixStats,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/DelayedMatrixStats.html
Cepo,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/Cepo.html,DelayedArray,0.25.0,https://www.bioconductor.org/packages/release/bioc/html/DelayedArray.html
Cepo,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/Cepo.html,HDF5Array,1.28.0,https://www.bioconductor.org/packages/release/bioc/html/HDF5Array.html
Cepo,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/Cepo.html,S4Vectors,0.38.0,https://www.bioconductor.org/packages/release/bioc/html/S4Vectors.html
Cepo,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/Cepo.html,methods,,
Cepo,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/Cepo.html,SingleCellExperiment,1.22.0,https://www.bioconductor.org/packages/release/bioc/html/SingleCellExperiment.html
Cepo,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/Cepo.html,SummarizedExperiment,1.30.0,https://www.bioconductor.org/packages/release/bioc/html/SummarizedExperiment.html
Cepo,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/Cepo.html,ggplot2,,
Cepo,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/Cepo.html,rlang,,
Cepo,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/Cepo.html,grDevices,,
Cepo,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/Cepo.html,patchwork,,
Cepo,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/Cepo.html,reshape2,,
Cepo,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/Cepo.html,BiocParallel,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/BiocParallel.html
Cepo,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/Cepo.html,stats,,
Cepo,1.6.0,https://www.bioconductor.org/packages/release/bioc/html/Cepo.html,dplyr,,
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,R,,
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,GenomicAlignments,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/GenomicAlignments.html
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,methods,,
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,utils,,
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,GenomeInfoDb,1.36.0,https://www.bioconductor.org/packages/release/bioc/html/GenomeInfoDb.html
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,stats,,
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,BiocParallel,1.34.0,https://www.bioconductor.org/packages/release/bioc/html/BiocParallel.html
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,GenomicRanges,1.52.0,https://www.bioconductor.org/packages/release/bioc/html/GenomicRanges.html
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,ggplot2,,
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,data.table,,
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,Rsamtools,2.16.0,https://www.bioconductor.org/packages/release/bioc/html/Rsamtools.html
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,IRanges,2.34.0,https://www.bioconductor.org/packages/release/bioc/html/IRanges.html
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,S4Vectors,0.38.0,https://www.bioconductor.org/packages/release/bioc/html/S4Vectors.html
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,biovizBase,1.48.0,https://www.bioconductor.org/packages/release/bioc/html/biovizBase.html
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,broom,,
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,RColorBrewer,,
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,dplyr,,
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,scales,,
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,viridis,,
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,hexbin,,
ChIPexoQual,1.24.0,https://www.bioconductor.org/packages/release/bioc/html/ChIPexoQual.html,rmarkdown,,
ChemmineR,3.52.0,https://www.bioconductor.org/packages/release/bioc/html/ChemmineR.html,R,,
ChemmineR,3.52.0,https://www.bioconductor.org/packages/release/bioc/html/ChemmineR.html,methods,,
ChemmineR,3.52.0,https://www.bioconductor.org/packages/release/bioc/html/ChemmineR.html,rjson,,
ChemmineR,3.52.0,https://www.bioconductor.org/packages/release/bioc/html/ChemmineR.html,graphics,,
ChemmineR,3.52.0,https://www.bioconductor.org/packages/release/bioc/html/ChemmineR.html,stats,,
ChemmineR,3.52.0,https://www.bioconductor.org/packages/release/bioc/html/ChemmineR.html,RCurl,,
ChemmineR,3.52.0,https://www.bioconductor.org/packages/release/bioc/html/ChemmineR.html,DBI,,
ChemmineR,3.52.0,https://www.bioconductor.org/packages/release/bioc/html/ChemmineR.html,digest,,
ChemmineR,3.52.0,https://www.bioconductor.org/packages/release/bioc/html/ChemmineR.html,BiocGenerics,0.46.0,https://www.bioconductor.org/packages/release/bioc/html/BiocGenerics.html
ChemmineR,3.52.0,https://www.bioconductor.org/packages/release/bioc/html/ChemmineR.html,Rcpp,,
ChemmineR,3.52.0,https://www.bioconductor.org/packages/release/bioc/html/ChemmineR.html,ggplot2,,
ChemmineR,3.52.0,https://www.bioconductor.org/packages/release/bioc/html/ChemmineR.html,grid,,
ChemmineR,3.52.0,https://www.bioconductor.org/packages/release/bioc/html/ChemmineR.html,gridExtra,,
ChemmineR,3.52.0,https://www.bioconductor.org/packages/release/bioc/html/ChemmineR.html,png,,
ChemmineR,3.52.0,https://www.bioconductor.org/packages/release/bioc/html/ChemmineR.html,base64enc,,
ChemmineR,3.52.0,https://www.bioconductor.org/packages/release/bioc/html/ChemmineR.html,DT,,
ChemmineR,3.52.0,https://www.bioconductor.org/packages/release/bioc/html/ChemmineR.html,rsvg,,
ChemmineR,3.52.0,https://www.bioconductor.org/packages/release/bioc/html/ChemmineR.html,jsonlite,,
ChemmineR,3.52.0,https://www.bioconductor.org/packages/release/bioc/html/ChemmineR.html,stringi,,
CluMSID,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/CluMSID.html,R,,
CluMSID,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/CluMSID.html,mzR,2.34.0,https://www.bioconductor.org/packages/release/bioc/html/mzR.html
CluMSID,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/CluMSID.html,S4Vectors,0.38.0,https://www.bioconductor.org/packages/release/bioc/html/S4Vectors.html
CluMSID,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/CluMSID.html,dbscan,,
CluMSID,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/CluMSID.html,RColorBrewer,,
CluMSID,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/CluMSID.html,ape,,
CluMSID,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/CluMSID.html,network,,
CluMSID,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/CluMSID.html,GGally,,
CluMSID,1.16.0,https://www.bioconductor.org/packages/release/bioc/html/CluMSID.html,ggplot2,,
