ID,Platform,Project Name,Project ID,Version Number,Version ID,Dependency Name,Dependency Platform,Dependency Kind,Optional Dependency,Dependency Requirements,Dependency Project ID
,Bioconductor,enrichplot,,1.18.3,,RColorBrewer,Bioconductor,imports,,,
,Bioconductor,enrichplot,,1.18.3,,reshape2,Bioconductor,imports,,,
,Bioconductor,enrichplot,,1.18.3,,rlang,Bioconductor,imports,,,
,Bioconductor,enrichplot,,1.18.3,,stats,Bioconductor,imports,,,
,Bioconductor,enrichplot,,1.18.3,,utils,Bioconductor,imports,,,
,Bioconductor,enrichplot,,1.18.3,,scatterpie,Bioconductor,imports,,,
,Bioconductor,enrichplot,,1.18.3,,shadowtext,Bioconductor,imports,,,
,Bioconductor,enrichplot,,1.18.3,,GOSemSim,Bioconductor,imports,,,
,Bioconductor,enrichplot,,1.18.3,,magrittr,Bioconductor,imports,,,
,Bioconductor,enrichplot,,1.18.3,,ggtree,Bioconductor,imports,,,
,Bioconductor,enrichplot,,1.18.3,,yulab.utils,Bioconductor,imports,,,
,Bioconductor,fgsea,,1.24.0,,R,Bioconductor,depends,,,
,Bioconductor,fgsea,,1.24.0,,Rcpp,Bioconductor,imports,,,
,Bioconductor,fgsea,,1.24.0,,data.table,Bioconductor,imports,,,
,Bioconductor,fgsea,,1.24.0,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,fgsea,,1.24.0,,stats,Bioconductor,imports,,,
,Bioconductor,fgsea,,1.24.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,fgsea,,1.24.0,,cowplot,Bioconductor,imports,,,
,Bioconductor,fgsea,,1.24.0,,grid,Bioconductor,imports,,,
,Bioconductor,fgsea,,1.24.0,,fastmatch,Bioconductor,imports,,,
,Bioconductor,fgsea,,1.24.0,,Matrix,Bioconductor,imports,,,
,Bioconductor,fgsea,,1.24.0,,utils,Bioconductor,imports,,,
,Bioconductor,DelayedMatrixStats,,1.20.0,,MatrixGenerics,Bioconductor,depends,,,
,Bioconductor,DelayedMatrixStats,,1.20.0,,DelayedArray,Bioconductor,depends,,,
,Bioconductor,DelayedMatrixStats,,1.20.0,,methods,Bioconductor,imports,,,
,Bioconductor,DelayedMatrixStats,,1.20.0,,matrixStats,Bioconductor,imports,,,
,Bioconductor,DelayedMatrixStats,,1.20.0,,sparseMatrixStats,Bioconductor,imports,,,
,Bioconductor,DelayedMatrixStats,,1.20.0,,Matrix,Bioconductor,imports,,,
,Bioconductor,DelayedMatrixStats,,1.20.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,DelayedMatrixStats,,1.20.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,DOSE,,3.24.2,,R,Bioconductor,depends,,,
,Bioconductor,DOSE,,3.24.2,,AnnotationDbi,Bioconductor,imports,,,
,Bioconductor,DOSE,,3.24.2,,HDO.db,Bioconductor,imports,,,
,Bioconductor,DOSE,,3.24.2,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,DOSE,,3.24.2,,fgsea,Bioconductor,imports,,,
,Bioconductor,DOSE,,3.24.2,,ggplot2,Bioconductor,imports,,,
,Bioconductor,DOSE,,3.24.2,,GOSemSim,Bioconductor,imports,,,
,Bioconductor,DOSE,,3.24.2,,methods,Bioconductor,imports,,,
,Bioconductor,DOSE,,3.24.2,,qvalue,Bioconductor,imports,,,
,Bioconductor,DOSE,,3.24.2,,reshape2,Bioconductor,imports,,,
,Bioconductor,DOSE,,3.24.2,,stats,Bioconductor,imports,,,
,Bioconductor,DOSE,,3.24.2,,utils,Bioconductor,imports,,,
,Bioconductor,clusterProfiler,,4.6.0,,R,Bioconductor,depends,,,
,Bioconductor,clusterProfiler,,4.6.0,,AnnotationDbi,Bioconductor,imports,,,
,Bioconductor,clusterProfiler,,4.6.0,,downloader,Bioconductor,imports,,,
,Bioconductor,clusterProfiler,,4.6.0,,DOSE,Bioconductor,imports,,,
,Bioconductor,clusterProfiler,,4.6.0,,dplyr,Bioconductor,imports,,,
,Bioconductor,clusterProfiler,,4.6.0,,enrichplot,Bioconductor,imports,,,
,Bioconductor,clusterProfiler,,4.6.0,,GO.db,Bioconductor,imports,,,
,Bioconductor,clusterProfiler,,4.6.0,,GOSemSim,Bioconductor,imports,,,
,Bioconductor,clusterProfiler,,4.6.0,,gson,Bioconductor,imports,,,
,Bioconductor,clusterProfiler,,4.6.0,,magrittr,Bioconductor,imports,,,
,Bioconductor,clusterProfiler,,4.6.0,,methods,Bioconductor,imports,,,
,Bioconductor,clusterProfiler,,4.6.0,,plyr,Bioconductor,imports,,,
,Bioconductor,clusterProfiler,,4.6.0,,qvalue,Bioconductor,imports,,,
,Bioconductor,clusterProfiler,,4.6.0,,rlang,Bioconductor,imports,,,
,Bioconductor,clusterProfiler,,4.6.0,,stats,Bioconductor,imports,,,
,Bioconductor,clusterProfiler,,4.6.0,,tidyr,Bioconductor,imports,,,
,Bioconductor,clusterProfiler,,4.6.0,,utils,Bioconductor,imports,,,
,Bioconductor,clusterProfiler,,4.6.0,,yulab.utils,Bioconductor,imports,,,
,Bioconductor,GOSemSim,,2.24.0,,R,Bioconductor,depends,,,
,Bioconductor,GOSemSim,,2.24.0,,AnnotationDbi,Bioconductor,imports,,,
,Bioconductor,GOSemSim,,2.24.0,,GO.db,Bioconductor,imports,,,
,Bioconductor,GOSemSim,,2.24.0,,methods,Bioconductor,imports,,,
,Bioconductor,GOSemSim,,2.24.0,,utils,Bioconductor,imports,,,
,Bioconductor,sparseMatrixStats,,1.10.0,,MatrixGenerics,Bioconductor,depends,,,
,Bioconductor,sparseMatrixStats,,1.10.0,,Rcpp,Bioconductor,imports,,,
,Bioconductor,sparseMatrixStats,,1.10.0,,Matrix,Bioconductor,imports,,,
,Bioconductor,sparseMatrixStats,,1.10.0,,matrixStats,Bioconductor,imports,,,
,Bioconductor,sparseMatrixStats,,1.10.0,,methods,Bioconductor,imports,,,
,Bioconductor,SingleCellExperiment,,1.20.0,,SummarizedExperiment,Bioconductor,depends,,,
,Bioconductor,SingleCellExperiment,,1.20.0,,methods,Bioconductor,imports,,,
,Bioconductor,SingleCellExperiment,,1.20.0,,utils,Bioconductor,imports,,,
,Bioconductor,SingleCellExperiment,,1.20.0,,stats,Bioconductor,imports,,,
,Bioconductor,SingleCellExperiment,,1.20.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,SingleCellExperiment,,1.20.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,SingleCellExperiment,,1.20.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,SingleCellExperiment,,1.20.0,,DelayedArray,Bioconductor,imports,,,
,Bioconductor,ComplexHeatmap,,2.14.0,,R,Bioconductor,depends,,,
,Bioconductor,ComplexHeatmap,,2.14.0,,methods,Bioconductor,depends,,,
,Bioconductor,ComplexHeatmap,,2.14.0,,grid,Bioconductor,depends,,,
,Bioconductor,ComplexHeatmap,,2.14.0,,graphics,Bioconductor,depends,,,
,Bioconductor,ComplexHeatmap,,2.14.0,,stats,Bioconductor,depends,,,
,Bioconductor,ComplexHeatmap,,2.14.0,,grDevices,Bioconductor,depends,,,
,Bioconductor,ComplexHeatmap,,2.14.0,,circlize,Bioconductor,imports,,,
,Bioconductor,ComplexHeatmap,,2.14.0,,GetoptLong,Bioconductor,imports,,,
,Bioconductor,ComplexHeatmap,,2.14.0,,colorspace,Bioconductor,imports,,,
,Bioconductor,ComplexHeatmap,,2.14.0,,clue,Bioconductor,imports,,,
,Bioconductor,ComplexHeatmap,,2.14.0,,RColorBrewer,Bioconductor,imports,,,
,Bioconductor,ComplexHeatmap,,2.14.0,,GlobalOptions,Bioconductor,imports,,,
,Bioconductor,ComplexHeatmap,,2.14.0,,png,Bioconductor,imports,,,
,Bioconductor,ComplexHeatmap,,2.14.0,,digest,Bioconductor,imports,,,
,Bioconductor,ComplexHeatmap,,2.14.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,ComplexHeatmap,,2.14.0,,matrixStats,Bioconductor,imports,,,
,Bioconductor,ComplexHeatmap,,2.14.0,,foreach,Bioconductor,imports,,,
,Bioconductor,ComplexHeatmap,,2.14.0,,doParallel,Bioconductor,imports,,,
,Bioconductor,ComplexHeatmap,,2.14.0,,codetools,Bioconductor,imports,,,
,Bioconductor,beachmat,,2.14.0,,methods,Bioconductor,imports,,,
,Bioconductor,beachmat,,2.14.0,,DelayedArray,Bioconductor,imports,,,
,Bioconductor,beachmat,,2.14.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,beachmat,,2.14.0,,Matrix,Bioconductor,imports,,,
,Bioconductor,beachmat,,2.14.0,,Rcpp,Bioconductor,imports,,,
,Bioconductor,HDF5Array,,1.26.0,,R,Bioconductor,depends,,,
,Bioconductor,HDF5Array,,1.26.0,,methods,Bioconductor,depends,,,
,Bioconductor,HDF5Array,,1.26.0,,DelayedArray,Bioconductor,depends,,,
,Bioconductor,HDF5Array,,1.26.0,,rhdf5,Bioconductor,depends,,,
,Bioconductor,HDF5Array,,1.26.0,,utils,Bioconductor,imports,,,
,Bioconductor,HDF5Array,,1.26.0,,stats,Bioconductor,imports,,,
,Bioconductor,HDF5Array,,1.26.0,,tools,Bioconductor,imports,,,
,Bioconductor,HDF5Array,,1.26.0,,Matrix,Bioconductor,imports,,,
,Bioconductor,HDF5Array,,1.26.0,,rhdf5filters,Bioconductor,imports,,,
,Bioconductor,HDF5Array,,1.26.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,HDF5Array,,1.26.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,HDF5Array,,1.26.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,BSgenome,,1.66.3,,R,Bioconductor,depends,,,
,Bioconductor,BSgenome,,1.66.3,,methods,Bioconductor,depends,,,
,Bioconductor,BSgenome,,1.66.3,,BiocGenerics,Bioconductor,depends,,,
,Bioconductor,BSgenome,,1.66.3,,S4Vectors,Bioconductor,depends,,,
,Bioconductor,BSgenome,,1.66.3,,IRanges,Bioconductor,depends,,,
,Bioconductor,BSgenome,,1.66.3,,GenomeInfoDb,Bioconductor,depends,,,
,Bioconductor,BSgenome,,1.66.3,,GenomicRanges,Bioconductor,depends,,,
,Bioconductor,BSgenome,,1.66.3,,Biostrings,Bioconductor,depends,,,
,Bioconductor,BSgenome,,1.66.3,,rtracklayer,Bioconductor,depends,,,
,Bioconductor,BSgenome,,1.66.3,,methods,Bioconductor,imports,,,
,Bioconductor,BSgenome,,1.66.3,,utils,Bioconductor,imports,,,
,Bioconductor,BSgenome,,1.66.3,,stats,Bioconductor,imports,,,
,Bioconductor,BSgenome,,1.66.3,,matrixStats,Bioconductor,imports,,,
,Bioconductor,BSgenome,,1.66.3,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,BSgenome,,1.66.3,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,BSgenome,,1.66.3,,IRanges,Bioconductor,imports,,,
,Bioconductor,BSgenome,,1.66.3,,XVector,Bioconductor,imports,,,
,Bioconductor,BSgenome,,1.66.3,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,BSgenome,,1.66.3,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,BSgenome,,1.66.3,,Biostrings,Bioconductor,imports,,,
,Bioconductor,BSgenome,,1.66.3,,Rsamtools,Bioconductor,imports,,,
,Bioconductor,BSgenome,,1.66.3,,rtracklayer,Bioconductor,imports,,,
,Bioconductor,multtest,,2.54.0,,R,Bioconductor,depends,,,
,Bioconductor,multtest,,2.54.0,,methods,Bioconductor,depends,,,
,Bioconductor,multtest,,2.54.0,,BiocGenerics,Bioconductor,depends,,,
,Bioconductor,multtest,,2.54.0,,Biobase,Bioconductor,depends,,,
,Bioconductor,multtest,,2.54.0,,survival,Bioconductor,imports,,,
,Bioconductor,multtest,,2.54.0,,MASS,Bioconductor,imports,,,
,Bioconductor,multtest,,2.54.0,,stats4,Bioconductor,imports,,,
,Bioconductor,GEOquery,,2.66.0,,methods,Bioconductor,depends,,,
,Bioconductor,GEOquery,,2.66.0,,Biobase,Bioconductor,depends,,,
,Bioconductor,GEOquery,,2.66.0,,readr,Bioconductor,imports,,,
,Bioconductor,GEOquery,,2.66.0,,xml2,Bioconductor,imports,,,
,Bioconductor,GEOquery,,2.66.0,,dplyr,Bioconductor,imports,,,
,Bioconductor,GEOquery,,2.66.0,,data.table,Bioconductor,imports,,,
,Bioconductor,GEOquery,,2.66.0,,tidyr,Bioconductor,imports,,,
,Bioconductor,GEOquery,,2.66.0,,magrittr,Bioconductor,imports,,,
,Bioconductor,GEOquery,,2.66.0,,limma,Bioconductor,imports,,,
,Bioconductor,GEOquery,,2.66.0,,curl,Bioconductor,imports,,,
,Bioconductor,GEOquery,,2.66.0,,R.utils,Bioconductor,imports,,,
,Bioconductor,BiocSingular,,1.14.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,BiocSingular,,1.14.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,BiocSingular,,1.14.0,,Matrix,Bioconductor,imports,,,
,Bioconductor,BiocSingular,,1.14.0,,methods,Bioconductor,imports,,,
,Bioconductor,BiocSingular,,1.14.0,,utils,Bioconductor,imports,,,
,Bioconductor,BiocSingular,,1.14.0,,DelayedArray,Bioconductor,imports,,,
,Bioconductor,BiocSingular,,1.14.0,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,BiocSingular,,1.14.0,,ScaledMatrix,Bioconductor,imports,,,
,Bioconductor,BiocSingular,,1.14.0,,irlba,Bioconductor,imports,,,
,Bioconductor,BiocSingular,,1.14.0,,rsvd,Bioconductor,imports,,,
,Bioconductor,BiocSingular,,1.14.0,,Rcpp,Bioconductor,imports,,,
,Bioconductor,BiocSingular,,1.14.0,,beachmat,Bioconductor,imports,,,
,Bioconductor,RBGL,,1.74.0,,graph,Bioconductor,depends,,,
,Bioconductor,RBGL,,1.74.0,,methods,Bioconductor,depends,,,
,Bioconductor,RBGL,,1.74.0,,methods,Bioconductor,imports,,,
,Bioconductor,Rgraphviz,,2.42.0,,R,Bioconductor,depends,,,
,Bioconductor,Rgraphviz,,2.42.0,,methods,Bioconductor,depends,,,
,Bioconductor,Rgraphviz,,2.42.0,,utils,Bioconductor,depends,,,
,Bioconductor,Rgraphviz,,2.42.0,,graph,Bioconductor,depends,,,
,Bioconductor,Rgraphviz,,2.42.0,,grid,Bioconductor,depends,,,
,Bioconductor,Rgraphviz,,2.42.0,,stats4,Bioconductor,imports,,,
,Bioconductor,Rgraphviz,,2.42.0,,graphics,Bioconductor,imports,,,
,Bioconductor,Rgraphviz,,2.42.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,ProtGenerics,,1.30.0,,methods,Bioconductor,depends,,,
,Bioconductor,ScaledMatrix,,1.6.0,,methods,Bioconductor,imports,,,
,Bioconductor,ScaledMatrix,,1.6.0,,Matrix,Bioconductor,imports,,,
,Bioconductor,ScaledMatrix,,1.6.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,ScaledMatrix,,1.6.0,,DelayedArray,Bioconductor,imports,,,
,Bioconductor,impute,,1.72.3,,R,Bioconductor,depends,,,
,Bioconductor,AnnotationHub,,3.6.0,,BiocGenerics,Bioconductor,depends,,,
,Bioconductor,AnnotationHub,,3.6.0,,BiocFileCache,Bioconductor,depends,,,
,Bioconductor,AnnotationHub,,3.6.0,,utils,Bioconductor,imports,,,
,Bioconductor,AnnotationHub,,3.6.0,,methods,Bioconductor,imports,,,
,Bioconductor,AnnotationHub,,3.6.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,AnnotationHub,,3.6.0,,RSQLite,Bioconductor,imports,,,
,Bioconductor,AnnotationHub,,3.6.0,,BiocManager,Bioconductor,imports,,,
,Bioconductor,AnnotationHub,,3.6.0,,BiocVersion,Bioconductor,imports,,,
,Bioconductor,AnnotationHub,,3.6.0,,curl,Bioconductor,imports,,,
,Bioconductor,AnnotationHub,,3.6.0,,rappdirs,Bioconductor,imports,,,
,Bioconductor,AnnotationHub,,3.6.0,,AnnotationDbi,Bioconductor,imports,,,
,Bioconductor,AnnotationHub,,3.6.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,AnnotationHub,,3.6.0,,interactiveDisplayBase,Bioconductor,imports,,,
,Bioconductor,AnnotationHub,,3.6.0,,httr,Bioconductor,imports,,,
,Bioconductor,AnnotationHub,,3.6.0,,yaml,Bioconductor,imports,,,
,Bioconductor,AnnotationHub,,3.6.0,,dplyr,Bioconductor,imports,,,
,Bioconductor,ensembldb,,2.22.0,,R,Bioconductor,depends,,,
,Bioconductor,ensembldb,,2.22.0,,BiocGenerics,Bioconductor,depends,,,
,Bioconductor,ensembldb,,2.22.0,,GenomicRanges,Bioconductor,depends,,,
,Bioconductor,ensembldb,,2.22.0,,GenomicFeatures,Bioconductor,depends,,,
,Bioconductor,ensembldb,,2.22.0,,AnnotationFilter,Bioconductor,depends,,,
,Bioconductor,ensembldb,,2.22.0,,methods,Bioconductor,imports,,,
,Bioconductor,ensembldb,,2.22.0,,RSQLite,Bioconductor,imports,,,
,Bioconductor,ensembldb,,2.22.0,,DBI,Bioconductor,imports,,,
,Bioconductor,ensembldb,,2.22.0,,Biobase,Bioconductor,imports,,,
,Bioconductor,ensembldb,,2.22.0,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,ensembldb,,2.22.0,,AnnotationDbi,Bioconductor,imports,,,
,Bioconductor,ensembldb,,2.22.0,,rtracklayer,Bioconductor,imports,,,
,Bioconductor,ensembldb,,2.22.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,ensembldb,,2.22.0,,Rsamtools,Bioconductor,imports,,,
,Bioconductor,ensembldb,,2.22.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,ensembldb,,2.22.0,,ProtGenerics,Bioconductor,imports,,,
,Bioconductor,ensembldb,,2.22.0,,Biostrings,Bioconductor,imports,,,
,Bioconductor,ensembldb,,2.22.0,,curl,Bioconductor,imports,,,
,Bioconductor,affyio,,1.68.0,,R,Bioconductor,depends,,,
,Bioconductor,affyio,,1.68.0,,zlibbioc,Bioconductor,imports,,,
,Bioconductor,affyio,,1.68.0,,methods,Bioconductor,imports,,,
,Bioconductor,affy,,1.76.0,,R,Bioconductor,depends,,,
,Bioconductor,affy,,1.76.0,,BiocGenerics,Bioconductor,depends,,,
,Bioconductor,affy,,1.76.0,,Biobase,Bioconductor,depends,,,
,Bioconductor,affy,,1.76.0,,affyio,Bioconductor,imports,,,
,Bioconductor,affy,,1.76.0,,BiocManager,Bioconductor,imports,,,
,Bioconductor,affy,,1.76.0,,graphics,Bioconductor,imports,,,
,Bioconductor,affy,,1.76.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,affy,,1.76.0,,methods,Bioconductor,imports,,,
,Bioconductor,affy,,1.76.0,,preprocessCore,Bioconductor,imports,,,
,Bioconductor,affy,,1.76.0,,stats,Bioconductor,imports,,,
,Bioconductor,affy,,1.76.0,,utils,Bioconductor,imports,,,
,Bioconductor,affy,,1.76.0,,zlibbioc,Bioconductor,imports,,,
,Bioconductor,interactiveDisplayBase,,1.36.0,,R,Bioconductor,depends,,,
,Bioconductor,interactiveDisplayBase,,1.36.0,,methods,Bioconductor,depends,,,
,Bioconductor,interactiveDisplayBase,,1.36.0,,BiocGenerics,Bioconductor,depends,,,
,Bioconductor,interactiveDisplayBase,,1.36.0,,shiny,Bioconductor,imports,,,
,Bioconductor,interactiveDisplayBase,,1.36.0,,DT,Bioconductor,imports,,,
,Bioconductor,AnnotationFilter,,1.22.0,,R,Bioconductor,depends,,,
,Bioconductor,AnnotationFilter,,1.22.0,,utils,Bioconductor,imports,,,
,Bioconductor,AnnotationFilter,,1.22.0,,methods,Bioconductor,imports,,,
,Bioconductor,AnnotationFilter,,1.22.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,AnnotationFilter,,1.22.0,,lazyeval,Bioconductor,imports,,,
,Bioconductor,GSEABase,,1.60.0,,R,Bioconductor,depends,,,
,Bioconductor,GSEABase,,1.60.0,,BiocGenerics,Bioconductor,depends,,,
,Bioconductor,GSEABase,,1.60.0,,Biobase,Bioconductor,depends,,,
,Bioconductor,GSEABase,,1.60.0,,annotate,Bioconductor,depends,,,
,Bioconductor,GSEABase,,1.60.0,,methods,Bioconductor,depends,,,
,Bioconductor,GSEABase,,1.60.0,,graph,Bioconductor,depends,,,
,Bioconductor,GSEABase,,1.60.0,,AnnotationDbi,Bioconductor,imports,,,
,Bioconductor,GSEABase,,1.60.0,,XML,Bioconductor,imports,,,
,Bioconductor,BiocNeighbors,,1.16.0,,Rcpp,Bioconductor,imports,,,
,Bioconductor,BiocNeighbors,,1.16.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,BiocNeighbors,,1.16.0,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,BiocNeighbors,,1.16.0,,stats,Bioconductor,imports,,,
,Bioconductor,BiocNeighbors,,1.16.0,,methods,Bioconductor,imports,,,
,Bioconductor,BiocNeighbors,,1.16.0,,Matrix,Bioconductor,imports,,,
,Bioconductor,scuttle,,1.8.4,,SingleCellExperiment,Bioconductor,depends,,,
,Bioconductor,scuttle,,1.8.4,,methods,Bioconductor,imports,,,
,Bioconductor,scuttle,,1.8.4,,utils,Bioconductor,imports,,,
,Bioconductor,scuttle,,1.8.4,,stats,Bioconductor,imports,,,
,Bioconductor,scuttle,,1.8.4,,Matrix,Bioconductor,imports,,,
,Bioconductor,scuttle,,1.8.4,,Rcpp,Bioconductor,imports,,,
,Bioconductor,scuttle,,1.8.4,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,scuttle,,1.8.4,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,scuttle,,1.8.4,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,scuttle,,1.8.4,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,scuttle,,1.8.4,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,scuttle,,1.8.4,,DelayedArray,Bioconductor,imports,,,
,Bioconductor,scuttle,,1.8.4,,DelayedMatrixStats,Bioconductor,imports,,,
,Bioconductor,scuttle,,1.8.4,,beachmat,Bioconductor,imports,,,
,Bioconductor,VariantAnnotation,,1.44.1,,R,Bioconductor,depends,,,
,Bioconductor,VariantAnnotation,,1.44.1,,methods,Bioconductor,depends,,,
,Bioconductor,VariantAnnotation,,1.44.1,,BiocGenerics,Bioconductor,depends,,,
,Bioconductor,VariantAnnotation,,1.44.1,,MatrixGenerics,Bioconductor,depends,,,
,Bioconductor,VariantAnnotation,,1.44.1,,GenomeInfoDb,Bioconductor,depends,,,
,Bioconductor,VariantAnnotation,,1.44.1,,GenomicRanges,Bioconductor,depends,,,
,Bioconductor,VariantAnnotation,,1.44.1,,SummarizedExperiment,Bioconductor,depends,,,
,Bioconductor,VariantAnnotation,,1.44.1,,Rsamtools,Bioconductor,depends,,,
,Bioconductor,VariantAnnotation,,1.44.1,,utils,Bioconductor,imports,,,
,Bioconductor,VariantAnnotation,,1.44.1,,DBI,Bioconductor,imports,,,
,Bioconductor,VariantAnnotation,,1.44.1,,zlibbioc,Bioconductor,imports,,,
,Bioconductor,VariantAnnotation,,1.44.1,,Biobase,Bioconductor,imports,,,
,Bioconductor,VariantAnnotation,,1.44.1,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,VariantAnnotation,,1.44.1,,IRanges,Bioconductor,imports,,,
,Bioconductor,VariantAnnotation,,1.44.1,,XVector,Bioconductor,imports,,,
,Bioconductor,VariantAnnotation,,1.44.1,,Biostrings,Bioconductor,imports,,,
,Bioconductor,VariantAnnotation,,1.44.1,,AnnotationDbi,Bioconductor,imports,,,
,Bioconductor,VariantAnnotation,,1.44.1,,rtracklayer,Bioconductor,imports,,,
,Bioconductor,VariantAnnotation,,1.44.1,,BSgenome,Bioconductor,imports,,,
,Bioconductor,VariantAnnotation,,1.44.1,,GenomicFeatures,Bioconductor,imports,,,
,Bioconductor,BiocStyle,,2.26.0,,bookdown,Bioconductor,imports,,,
,Bioconductor,BiocStyle,,2.26.0,,knitr,Bioconductor,imports,,,
,Bioconductor,BiocStyle,,2.26.0,,rmarkdown,Bioconductor,imports,,,
,Bioconductor,BiocStyle,,2.26.0,,stats,Bioconductor,imports,,,
,Bioconductor,BiocStyle,,2.26.0,,utils,Bioconductor,imports,,,
,Bioconductor,BiocStyle,,2.26.0,,yaml,Bioconductor,imports,,,
,Bioconductor,BiocStyle,,2.26.0,,BiocManager,Bioconductor,imports,,,
,Bioconductor,sva,,3.46.0,,R,Bioconductor,depends,,,
,Bioconductor,sva,,3.46.0,,mgcv,Bioconductor,depends,,,
,Bioconductor,sva,,3.46.0,,genefilter,Bioconductor,depends,,,
,Bioconductor,sva,,3.46.0,,BiocParallel,Bioconductor,depends,,,
,Bioconductor,sva,,3.46.0,,matrixStats,Bioconductor,imports,,,
,Bioconductor,sva,,3.46.0,,stats,Bioconductor,imports,,,
,Bioconductor,sva,,3.46.0,,graphics,Bioconductor,imports,,,
,Bioconductor,sva,,3.46.0,,utils,Bioconductor,imports,,,
,Bioconductor,sva,,3.46.0,,limma,Bioconductor,imports,,,
,Bioconductor,sva,,3.46.0,,edgeR,Bioconductor,imports,,,
,Bioconductor,ShortRead,,1.56.1,,BiocGenerics,Bioconductor,depends,,,
,Bioconductor,ShortRead,,1.56.1,,BiocParallel,Bioconductor,depends,,,
,Bioconductor,ShortRead,,1.56.1,,Biostrings,Bioconductor,depends,,,
,Bioconductor,ShortRead,,1.56.1,,Rsamtools,Bioconductor,depends,,,
,Bioconductor,ShortRead,,1.56.1,,GenomicAlignments,Bioconductor,depends,,,
,Bioconductor,ShortRead,,1.56.1,,Biobase,Bioconductor,imports,,,
,Bioconductor,ShortRead,,1.56.1,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,ShortRead,,1.56.1,,IRanges,Bioconductor,imports,,,
,Bioconductor,ShortRead,,1.56.1,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,ShortRead,,1.56.1,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,ShortRead,,1.56.1,,hwriter,Bioconductor,imports,,,
,Bioconductor,ShortRead,,1.56.1,,methods,Bioconductor,imports,,,
,Bioconductor,ShortRead,,1.56.1,,zlibbioc,Bioconductor,imports,,,
,Bioconductor,ShortRead,,1.56.1,,lattice,Bioconductor,imports,,,
,Bioconductor,ShortRead,,1.56.1,,latticeExtra,Bioconductor,imports,,,
,Bioconductor,ExperimentHub,,2.6.0,,methods,Bioconductor,depends,,,
,Bioconductor,ExperimentHub,,2.6.0,,BiocGenerics,Bioconductor,depends,,,
,Bioconductor,ExperimentHub,,2.6.0,,AnnotationHub,Bioconductor,depends,,,
,Bioconductor,ExperimentHub,,2.6.0,,BiocFileCache,Bioconductor,depends,,,
,Bioconductor,ExperimentHub,,2.6.0,,utils,Bioconductor,imports,,,
,Bioconductor,ExperimentHub,,2.6.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,ExperimentHub,,2.6.0,,BiocManager,Bioconductor,imports,,,
,Bioconductor,ExperimentHub,,2.6.0,,curl,Bioconductor,imports,,,
